CDR_DATE,CDR_HOUR,INSTANCE_ID,DIAMETER_RESULT_CODES,SERVICE_KEY,CALL_TYPE,IS_ROAMING,IS_CHARGING_OVERRULED,ISBFT,TOTAL,REMARK
30-01-2024,00,MM,2001,100,1,0,0,0,12723,day0
30-01-2024,00,MM,2001,100,1,1,0,0,9,day0
30-01-2024,00,MM,2001,100,3,0,0,0,124,day0
30-01-2024,00,MM,2001,200,1,0,0,0,16,day0
30-01-2024,00,MM,2001,300,2,1,0,0,4,day0
30-01-2024,00,MM,4010,100,1,0,0,0,73,day0
30-01-2024,00,MM,4010,100,3,0,0,0,2,day0
30-01-2024,00,MM,4010,150,1,0,0,0,3,day0
30-01-2024,00,MM,4012,100,1,0,0,0,6745,day0
30-01-2024,00,MM,4012,100,1,1,0,0,18,day0
30-01-2024,00,MM,4012,100,3,0,0,0,67,day0
30-01-2024,00,MM,4012,300,2,1,0,0,15,day0
30-01-2024,00,MM,5000,100,1,0,0,1,1,day0
30-01-2024,00,MM,5004,300,2,0,0,0,15,day0
30-01-2024,00,MM,5030,150,1,0,0,0,11,day0
30-01-2024,00,MM,5031,100,1,0,0,0,1351,day0
30-01-2024,00,MM,5031,100,1,1,0,0,11,day0
30-01-2024,00,MM,5031,100,3,0,0,0,7,day0
30-01-2024,00,MM,5031,150,1,0,0,0,1,day0
30-01-2024,00,MM,6000,100,1,0,0,0,5,day0
30-01-2024,00,MM,6000,100,1,0,0,1,7,day0
30-01-2024,00,MM,,100,1,0,0,0,452,day0
30-01-2024,00,MM,,100,1,1,0,0,1,day0
30-01-2024,00,MM,,133,4,0,0,0,0,day0
30-01-2024,00,MM,,150,1,0,0,0,2,day0
30-01-2024,00,PK,2001,100,1,0,0,0,12597,day0
30-01-2024,00,PK,2001,100,1,1,0,0,9,day0
30-01-2024,00,PK,2001,100,3,0,0,0,113,day0
30-01-2024,00,PK,2001,200,1,0,0,0,9,day0
30-01-2024,00,PK,2001,300,2,1,0,0,9,day0
30-01-2024,00,PK,4010,100,1,0,0,0,86,day0
30-01-2024,00,PK,4010,150,1,0,0,0,6,day0
30-01-2024,00,PK,4012,100,1,0,0,0,6758,day0
30-01-2024,00,PK,4012,100,1,1,0,0,18,day0
30-01-2024,00,PK,4012,100,3,0,0,0,65,day0
30-01-2024,00,PK,4012,300,2,1,0,0,17,day0
30-01-2024,00,PK,5004,300,2,0,0,0,22,day0
30-01-2024,00,PK,5030,150,1,0,0,0,17,day0
30-01-2024,00,PK,5031,100,1,0,0,0,1434,day0
30-01-2024,00,PK,5031,100,1,1,0,0,8,day0
30-01-2024,00,PK,5031,100,3,0,0,0,6,day0
30-01-2024,00,PK,5031,150,1,0,0,0,1,day0
30-01-2024,00,PK,,100,1,0,0,0,446,day0
30-01-2024,00,PK,,133,4,0,0,0,0,day0
30-01-2024,00,PK,,150,1,0,0,0,4,day0
30-01-2024,01,MM,2001,100,1,0,0,0,8840,day0
30-01-2024,01,MM,2001,100,1,1,0,0,4,day0
30-01-2024,01,MM,2001,100,3,0,0,0,112,day0
30-01-2024,01,MM,2001,200,1,0,0,0,2,day0
30-01-2024,01,MM,4010,100,1,0,0,0,81,day0
30-01-2024,01,MM,4010,150,1,0,0,0,2,day0
30-01-2024,01,MM,4012,100,1,0,0,0,4258,day0
30-01-2024,01,MM,4012,100,1,1,0,0,11,day0
30-01-2024,01,MM,4012,100,3,0,0,0,42,day0
30-01-2024,01,MM,4012,300,2,1,0,0,42,day0
30-01-2024,01,MM,5004,300,2,0,0,0,1,day0
30-01-2024,01,MM,5030,150,1,0,0,0,10,day0
30-01-2024,01,MM,5031,100,1,0,0,0,631,day0
30-01-2024,01,MM,5031,100,1,1,0,0,2,day0
30-01-2024,01,MM,5031,100,3,0,0,0,13,day0
30-01-2024,01,MM,,100,1,0,0,0,301,day0
30-01-2024,01,MM,,100,1,1,0,0,1,day0
30-01-2024,01,MM,,133,4,0,0,0,0,day0
30-01-2024,01,PK,2001,100,1,0,0,0,8725,day0
30-01-2024,01,PK,2001,100,1,1,0,0,5,day0
30-01-2024,01,PK,2001,100,3,0,0,0,107,day0
30-01-2024,01,PK,2001,200,1,0,0,0,7,day0
30-01-2024,01,PK,2001,300,2,1,0,0,2,day0
30-01-2024,01,PK,4010,100,1,0,0,0,70,day0
30-01-2024,01,PK,4010,150,1,0,0,0,3,day0
30-01-2024,01,PK,4012,100,1,0,0,0,4224,day0
30-01-2024,01,PK,4012,100,1,1,0,0,20,day0
30-01-2024,01,PK,4012,100,3,0,0,0,55,day0
30-01-2024,01,PK,4012,300,2,1,0,0,22,day0
30-01-2024,01,PK,5004,300,2,0,0,0,4,day0
30-01-2024,01,PK,5004,300,3,0,0,0,1,day0
30-01-2024,01,PK,5030,150,1,0,0,0,12,day0
30-01-2024,01,PK,5031,100,1,0,0,0,572,day0
30-01-2024,01,PK,5031,100,1,1,0,0,3,day0
30-01-2024,01,PK,5031,100,3,0,0,0,4,day0
30-01-2024,01,PK,5031,150,1,0,0,0,1,day0
30-01-2024,01,PK,,100,1,0,0,0,279,day0
30-01-2024,01,PK,,100,1,1,0,0,2,day0
30-01-2024,01,PK,,133,4,0,0,0,0,day0
30-01-2024,01,PK,,150,1,0,0,0,2,day0
30-01-2024,02,MM,2001,100,1,0,0,0,6119,day0
30-01-2024,02,MM,2001,100,1,1,0,0,9,day0
30-01-2024,02,MM,2001,100,3,0,0,0,33,day0
30-01-2024,02,MM,2001,200,1,0,0,0,8,day0
30-01-2024,02,MM,2001,300,2,1,0,0,2,day0
30-01-2024,02,MM,4010,100,1,0,0,0,80,day0
30-01-2024,02,MM,4010,100,3,0,0,0,2,day0
30-01-2024,02,MM,4012,100,1,0,0,0,3198,day0
30-01-2024,02,MM,4012,100,1,1,0,0,12,day0
30-01-2024,02,MM,4012,100,3,0,0,0,16,day0
30-01-2024,02,MM,4012,300,2,1,0,0,9,day0
30-01-2024,02,MM,5000,100,1,0,0,0,2,day0
30-01-2024,02,MM,5000,100,1,0,0,1,27,day0
30-01-2024,02,MM,5004,300,2,0,0,0,7,day0
30-01-2024,02,MM,5030,150,1,0,0,0,9,day0
30-01-2024,02,MM,5031,100,1,0,0,0,404,day0
30-01-2024,02,MM,5031,100,1,1,0,0,5,day0
30-01-2024,02,MM,5031,100,3,0,0,0,8,day0
30-01-2024,02,MM,,100,1,0,0,0,219,day0
30-01-2024,02,MM,,133,4,0,0,0,0,day0
30-01-2024,02,PK,2001,100,1,0,0,0,6019,day0
30-01-2024,02,PK,2001,100,1,1,0,0,2,day0
30-01-2024,02,PK,2001,100,3,0,0,0,41,day0
30-01-2024,02,PK,2001,200,1,0,0,0,5,day0
30-01-2024,02,PK,2001,300,2,1,0,0,1,day0
30-01-2024,02,PK,4010,100,1,0,0,0,80,day0
30-01-2024,02,PK,4010,100,1,1,0,0,1,day0
30-01-2024,02,PK,4012,100,1,0,0,0,3196,day0
30-01-2024,02,PK,4012,100,1,1,0,0,14,day0
30-01-2024,02,PK,4012,100,3,0,0,0,25,day0
30-01-2024,02,PK,4012,300,2,1,0,0,17,day0
30-01-2024,02,PK,5000,100,1,0,0,0,3,day0
30-01-2024,02,PK,5000,100,1,0,0,1,25,day0
30-01-2024,02,PK,5000,100,3,0,0,1,1,day0
30-01-2024,02,PK,5004,300,2,0,0,0,5,day0
30-01-2024,02,PK,5030,100,1,0,0,0,1,day0
30-01-2024,02,PK,5030,150,1,0,0,0,13,day0
30-01-2024,02,PK,5031,100,1,0,0,0,465,day0
30-01-2024,02,PK,5031,100,1,1,0,0,11,day0
30-01-2024,02,PK,5031,100,3,0,0,0,9,day0
30-01-2024,02,PK,,100,1,0,0,0,241,day0
30-01-2024,02,PK,,133,4,0,0,0,0,day0
30-01-2024,03,MM,2001,100,1,0,0,0,5375,day0
30-01-2024,03,MM,2001,100,1,1,0,0,3,day0
30-01-2024,03,MM,2001,100,3,0,0,0,43,day0
30-01-2024,03,MM,2001,200,1,0,0,0,4,day0
30-01-2024,03,MM,4010,100,1,0,0,0,86,day0
30-01-2024,03,MM,4010,100,3,0,0,0,1,day0
30-01-2024,03,MM,4010,150,1,0,0,0,10,day0
30-01-2024,03,MM,4012,100,1,0,0,0,2738,day0
30-01-2024,03,MM,4012,100,1,1,0,0,16,day0
30-01-2024,03,MM,4012,100,3,0,0,0,29,day0
30-01-2024,03,MM,4012,300,2,1,0,0,9,day0
30-01-2024,03,MM,5004,300,2,0,0,0,3,day0
30-01-2024,03,MM,5030,150,1,0,0,0,2,day0
30-01-2024,03,MM,5031,100,1,0,0,0,258,day0
30-01-2024,03,MM,5031,100,1,1,0,0,2,day0
30-01-2024,03,MM,5031,100,3,0,0,0,2,day0
30-01-2024,03,MM,,100,1,0,0,0,218,day0
30-01-2024,03,MM,,133,4,0,0,0,0,day0
30-01-2024,03,PK,2001,100,1,0,0,0,5268,day0
30-01-2024,03,PK,2001,100,1,1,0,0,4,day0
30-01-2024,03,PK,2001,100,3,0,0,0,37,day0
30-01-2024,03,PK,2001,200,1,0,0,0,4,day0
30-01-2024,03,PK,4010,100,1,0,0,0,101,day0
30-01-2024,03,PK,4010,100,3,0,0,0,1,day0
30-01-2024,03,PK,4010,150,1,0,0,0,10,day0
30-01-2024,03,PK,4012,100,1,0,0,0,2792,day0
30-01-2024,03,PK,4012,100,1,1,0,0,15,day0
30-01-2024,03,PK,4012,100,3,0,0,0,21,day0
30-01-2024,03,PK,4012,300,2,1,0,0,12,day0
30-01-2024,03,PK,5004,300,2,0,0,0,3,day0
30-01-2024,03,PK,5030,150,1,0,0,0,5,day0
30-01-2024,03,PK,5031,100,1,0,0,0,273,day0
30-01-2024,03,PK,5031,100,1,1,0,0,1,day0
30-01-2024,03,PK,5031,100,3,0,0,0,6,day0
30-01-2024,03,PK,,100,1,0,0,0,229,day0
30-01-2024,03,PK,,133,4,0,0,0,0,day0
30-01-2024,04,MM,2001,100,1,0,0,0,7418,day0
30-01-2024,04,MM,2001,100,1,1,0,0,5,day0
30-01-2024,04,MM,2001,100,3,0,0,0,41,day0
30-01-2024,04,MM,2001,200,1,0,0,0,9,day0
30-01-2024,04,MM,4010,100,1,0,0,0,86,day0
30-01-2024,04,MM,4012,100,1,0,0,0,3266,day0
30-01-2024,04,MM,4012,100,1,1,0,0,4,day0
30-01-2024,04,MM,4012,100,3,0,0,0,19,day0
30-01-2024,04,MM,4012,300,2,1,0,0,36,day0
30-01-2024,04,MM,5004,300,2,0,0,0,42,day0
30-01-2024,04,MM,5030,150,1,0,0,0,4,day0
30-01-2024,04,MM,5031,100,1,0,0,0,227,day0
30-01-2024,04,MM,5031,100,1,1,0,0,3,day0
30-01-2024,04,MM,,100,1,0,0,0,269,day0
30-01-2024,04,MM,,100,1,1,0,0,2,day0
30-01-2024,04,MM,,133,4,0,0,0,0,day0
30-01-2024,04,MM,,150,1,0,0,0,3,day0
30-01-2024,04,PK,2001,100,1,0,0,0,7247,day0
30-01-2024,04,PK,2001,100,1,1,0,0,2,day0
30-01-2024,04,PK,2001,100,3,0,0,0,46,day0
30-01-2024,04,PK,2001,200,1,0,0,0,7,day0
30-01-2024,04,PK,4010,100,1,0,0,0,88,day0
30-01-2024,04,PK,4012,100,1,0,0,0,3291,day0
30-01-2024,04,PK,4012,100,1,1,0,0,5,day0
30-01-2024,04,PK,4012,100,3,0,0,0,14,day0
30-01-2024,04,PK,4012,300,2,1,0,0,39,day0
30-01-2024,04,PK,5004,300,2,0,0,0,32,day0
30-01-2024,04,PK,5030,150,1,0,0,0,1,day0
30-01-2024,04,PK,5031,100,1,0,0,0,242,day0
30-01-2024,04,PK,5031,100,3,0,0,0,2,day0
30-01-2024,04,PK,,100,1,0,0,0,237,day0
30-01-2024,04,PK,,133,4,0,0,0,0,day0
30-01-2024,04,PK,,150,1,1,0,0,1,day0
30-01-2024,05,MM,2001,100,1,0,0,0,16819,day0
30-01-2024,05,MM,2001,100,1,1,0,0,11,day0
30-01-2024,05,MM,2001,100,3,0,0,0,59,day0
30-01-2024,05,MM,2001,200,1,0,0,0,24,day0
30-01-2024,05,MM,2001,300,2,1,0,0,1,day0
30-01-2024,05,MM,4010,100,1,0,0,0,102,day0
30-01-2024,05,MM,4010,150,1,0,0,0,1,day0
30-01-2024,05,MM,4012,100,1,0,0,0,7253,day0
30-01-2024,05,MM,4012,100,1,1,0,0,10,day0
30-01-2024,05,MM,4012,100,3,0,0,0,73,day0
30-01-2024,05,MM,4012,300,2,1,0,0,19,day0
30-01-2024,05,MM,5004,300,2,0,0,0,20,day0
30-01-2024,05,MM,5030,150,1,0,0,0,12,day0
30-01-2024,05,MM,5031,100,1,0,0,0,362,day0
30-01-2024,05,MM,5031,100,1,1,0,0,1,day0
30-01-2024,05,MM,5031,100,3,0,0,0,5,day0
30-01-2024,05,MM,,100,1,0,0,0,530,day0
30-01-2024,05,MM,,100,1,1,0,0,1,day0
30-01-2024,05,MM,,133,4,0,0,0,0,day0
30-01-2024,05,PK,2001,100,1,0,0,0,16908,day0
30-01-2024,05,PK,2001,100,1,1,0,0,4,day0
30-01-2024,05,PK,2001,100,3,0,0,0,66,day0
30-01-2024,05,PK,2001,200,1,0,0,0,24,day0
30-01-2024,05,PK,2001,300,2,1,0,0,1,day0
30-01-2024,05,PK,4010,100,1,0,0,0,116,day0
30-01-2024,05,PK,4010,150,1,0,0,0,3,day0
30-01-2024,05,PK,4012,100,1,0,0,0,7214,day0
30-01-2024,05,PK,4012,100,1,1,0,0,8,day0
30-01-2024,05,PK,4012,100,3,0,0,0,74,day0
30-01-2024,05,PK,4012,300,2,1,0,0,19,day0
30-01-2024,05,PK,4012,300,3,1,0,0,1,day0
30-01-2024,05,PK,5004,300,2,0,0,0,21,day0
30-01-2024,05,PK,5030,150,1,0,0,0,7,day0
30-01-2024,05,PK,5031,100,1,0,0,0,372,day0
30-01-2024,05,PK,5031,100,3,0,0,0,14,day0
30-01-2024,05,PK,,100,1,0,0,0,489,day0
30-01-2024,05,PK,,100,1,1,0,0,2,day0
30-01-2024,05,PK,,133,4,0,0,0,0,day0
30-01-2024,05,PK,,150,1,0,0,0,1,day0
30-01-2024,06,MM,2001,100,1,0,0,0,28642,day0
30-01-2024,06,MM,2001,100,1,1,0,0,13,day0
30-01-2024,06,MM,2001,100,3,0,0,0,139,day0
30-01-2024,06,MM,2001,200,1,0,0,0,45,day0
30-01-2024,06,MM,2001,200,3,0,0,0,3,day0
30-01-2024,06,MM,2001,300,2,1,0,0,9,day0
30-01-2024,06,MM,4010,100,1,0,0,0,142,day0
30-01-2024,06,MM,4010,100,3,0,0,0,1,day0
30-01-2024,06,MM,4010,150,1,0,0,0,3,day0
30-01-2024,06,MM,4012,100,1,0,0,0,13352,day0
30-01-2024,06,MM,4012,100,1,1,0,0,17,day0
30-01-2024,06,MM,4012,100,3,0,0,0,120,day0
30-01-2024,06,MM,4012,300,2,1,0,0,32,day0
30-01-2024,06,MM,5004,300,2,0,0,0,22,day0
30-01-2024,06,MM,5030,150,1,0,0,0,31,day0
30-01-2024,06,MM,5031,100,1,0,0,0,736,day0
30-01-2024,06,MM,5031,100,1,1,0,0,7,day0
30-01-2024,06,MM,5031,100,3,0,0,0,10,day0
30-01-2024,06,MM,5031,200,1,0,0,0,2,day0
30-01-2024,06,MM,,100,1,0,0,0,996,day0
30-01-2024,06,MM,,133,4,0,0,0,0,day0
30-01-2024,06,MM,,150,1,0,0,0,3,day0
30-01-2024,06,PK,2001,100,1,0,0,0,28733,day0
30-01-2024,06,PK,2001,100,1,1,0,0,18,day0
30-01-2024,06,PK,2001,100,3,0,0,0,134,day0
30-01-2024,06,PK,2001,200,1,0,0,0,32,day0
30-01-2024,06,PK,2001,200,3,0,0,0,2,day0
30-01-2024,06,PK,2001,300,2,1,0,0,4,day0
30-01-2024,06,PK,4010,100,1,0,0,0,139,day0
30-01-2024,06,PK,4010,100,3,0,0,0,3,day0
30-01-2024,06,PK,4010,150,1,0,0,0,2,day0
30-01-2024,06,PK,4012,100,1,0,0,0,13450,day0
30-01-2024,06,PK,4012,100,1,1,0,0,10,day0
30-01-2024,06,PK,4012,100,3,0,0,0,109,day0
30-01-2024,06,PK,4012,300,2,1,0,0,35,day0
30-01-2024,06,PK,5004,300,2,0,0,0,33,day0
30-01-2024,06,PK,5030,150,1,0,0,0,27,day0
30-01-2024,06,PK,5031,100,1,0,0,0,674,day0
30-01-2024,06,PK,5031,100,1,1,0,0,6,day0
30-01-2024,06,PK,5031,100,3,0,0,0,12,day0
30-01-2024,06,PK,5031,150,1,0,0,0,1,day0
30-01-2024,06,PK,,100,1,0,0,0,931,day0
30-01-2024,06,PK,,133,4,0,0,0,0,day0
30-01-2024,06,PK,,150,1,0,0,0,3,day0
30-01-2024,07,MM,2001,100,1,0,0,0,35757,day0
30-01-2024,07,MM,2001,100,1,1,0,0,3,day0
30-01-2024,07,MM,2001,100,3,0,0,0,466,day0
30-01-2024,07,MM,2001,200,1,0,0,0,68,day0
30-01-2024,07,MM,2001,200,3,0,0,0,2,day0
30-01-2024,07,MM,2001,300,2,1,0,0,6,day0
30-01-2024,07,MM,4010,100,1,0,0,0,183,day0
30-01-2024,07,MM,4010,100,3,0,0,0,5,day0
30-01-2024,07,MM,4010,150,1,0,0,0,2,day0
30-01-2024,07,MM,4010,150,1,1,0,0,1,day0
30-01-2024,07,MM,4012,100,1,0,0,0,17416,day0
30-01-2024,07,MM,4012,100,1,1,0,0,10,day0
30-01-2024,07,MM,4012,100,3,0,0,0,354,day0
30-01-2024,07,MM,4012,200,1,0,0,0,1,day0
30-01-2024,07,MM,4012,300,2,1,0,0,101,day0
30-01-2024,07,MM,5004,300,2,0,0,0,132,day0
30-01-2024,07,MM,5005,100,1,0,0,1,1,day0
30-01-2024,07,MM,5030,100,1,0,0,0,2,day0
30-01-2024,07,MM,5030,150,1,0,0,0,30,day0
30-01-2024,07,MM,5031,100,1,0,0,0,1000,day0
30-01-2024,07,MM,5031,100,1,1,0,0,3,day0
30-01-2024,07,MM,5031,100,3,0,0,0,25,day0
30-01-2024,07,MM,5031,200,1,0,0,0,2,day0
30-01-2024,07,MM,5031,300,2,1,0,0,3,day0
30-01-2024,07,MM,,100,1,0,0,0,1278,day0
30-01-2024,07,MM,,133,4,0,0,0,0,day0
30-01-2024,07,MM,,150,1,0,0,0,4,day0
30-01-2024,07,PK,2001,100,1,0,0,0,35509,day0
30-01-2024,07,PK,2001,100,1,1,0,0,1,day0
30-01-2024,07,PK,2001,100,3,0,0,0,434,day0
30-01-2024,07,PK,2001,200,1,0,0,0,67,day0
30-01-2024,07,PK,2001,300,2,1,0,0,7,day0
30-01-2024,07,PK,4010,100,1,0,0,0,181,day0
30-01-2024,07,PK,4010,100,3,0,0,0,2,day0
30-01-2024,07,PK,4010,150,1,0,0,0,4,day0
30-01-2024,07,PK,4012,100,1,0,0,0,17223,day0
30-01-2024,07,PK,4012,100,1,1,0,0,15,day0
30-01-2024,07,PK,4012,100,3,0,0,0,343,day0
30-01-2024,07,PK,4012,200,1,0,0,0,1,day0
30-01-2024,07,PK,4012,300,2,1,0,0,101,day0
30-01-2024,07,PK,5004,300,2,0,0,0,124,day0
30-01-2024,07,PK,5030,150,1,0,0,0,30,day0
30-01-2024,07,PK,5031,100,1,0,0,0,1008,day0
30-01-2024,07,PK,5031,100,1,1,0,0,6,day0
30-01-2024,07,PK,5031,100,3,0,0,0,33,day0
30-01-2024,07,PK,5031,300,2,1,0,0,2,day0
30-01-2024,07,PK,,100,1,0,0,0,1168,day0
30-01-2024,07,PK,,100,1,1,0,0,2,day0
30-01-2024,07,PK,,133,4,0,0,0,0,day0
30-01-2024,07,PK,,150,1,0,0,0,5,day0
30-01-2024,08,MM,2001,100,1,0,0,0,42984,day0
30-01-2024,08,MM,2001,100,1,1,0,0,11,day0
30-01-2024,08,MM,2001,100,3,0,0,0,3593,day0
30-01-2024,08,MM,2001,200,1,0,0,0,544,day0
30-01-2024,08,MM,2001,200,3,0,0,0,21,day0
30-01-2024,08,MM,2001,300,2,1,0,0,61,day0
30-01-2024,08,MM,2001,400,2,1,0,0,4,day0
30-01-2024,08,MM,4010,100,1,0,0,0,201,day0
30-01-2024,08,MM,4010,100,3,0,0,0,23,day0
30-01-2024,08,MM,4010,150,1,0,0,0,1,day0
30-01-2024,08,MM,4012,100,1,0,0,0,19527,day0
30-01-2024,08,MM,4012,100,1,1,0,0,28,day0
30-01-2024,08,MM,4012,100,3,0,0,0,2427,day0
30-01-2024,08,MM,4012,200,1,0,0,0,9,day0
30-01-2024,08,MM,4012,300,2,1,0,0,1153,day0
30-01-2024,08,MM,4012,300,3,1,0,0,1,day0
30-01-2024,08,MM,4012,400,2,1,0,0,3,day0
30-01-2024,08,MM,5004,300,2,0,0,0,1185,day0
30-01-2024,08,MM,5004,300,3,0,0,0,3,day0
30-01-2024,08,MM,5004,400,2,0,0,0,18,day0
30-01-2024,08,MM,5005,100,1,0,0,1,1,day0
30-01-2024,08,MM,5030,100,1,0,0,0,4,day0
30-01-2024,08,MM,5030,150,1,0,0,0,34,day0
30-01-2024,08,MM,5031,100,1,0,0,0,1144,day0
30-01-2024,08,MM,5031,100,1,1,0,0,9,day0
30-01-2024,08,MM,5031,100,3,0,0,0,194,day0
30-01-2024,08,MM,5031,300,2,1,0,0,12,day0
30-01-2024,08,MM,,100,1,0,0,0,1329,day0
30-01-2024,08,MM,,133,4,0,0,0,0,day0
30-01-2024,08,MM,,150,1,0,0,0,1,day0
30-01-2024,08,PK,2001,100,1,0,0,0,42673,day0
30-01-2024,08,PK,2001,100,1,1,0,0,11,day0
30-01-2024,08,PK,2001,100,3,0,0,0,3629,day0
30-01-2024,08,PK,2001,150,1,0,0,0,2,day0
30-01-2024,08,PK,2001,200,1,0,0,0,549,day0
30-01-2024,08,PK,2001,200,3,0,0,0,26,day0
30-01-2024,08,PK,2001,300,2,1,0,0,54,day0
30-01-2024,08,PK,2001,400,2,1,0,0,4,day0
30-01-2024,08,PK,4010,100,1,0,0,0,199,day0
30-01-2024,08,PK,4010,100,3,0,0,0,23,day0
30-01-2024,08,PK,4010,150,1,0,0,0,2,day0
30-01-2024,08,PK,4012,100,1,0,0,0,19375,day0
30-01-2024,08,PK,4012,100,1,1,0,0,32,day0
30-01-2024,08,PK,4012,100,3,0,0,0,2456,day0
30-01-2024,08,PK,4012,200,1,0,0,0,9,day0
30-01-2024,08,PK,4012,300,2,1,0,0,1132,day0
30-01-2024,08,PK,4012,300,3,1,0,0,1,day0
30-01-2024,08,PK,4012,400,2,1,0,0,1,day0
30-01-2024,08,PK,5004,300,2,0,0,0,1165,day0
30-01-2024,08,PK,5004,300,3,0,0,0,2,day0
30-01-2024,08,PK,5004,400,2,0,0,0,22,day0
30-01-2024,08,PK,5030,100,1,0,0,0,4,day0
30-01-2024,08,PK,5030,150,1,0,0,0,35,day0
30-01-2024,08,PK,5031,100,1,0,0,0,1019,day0
30-01-2024,08,PK,5031,100,1,1,0,0,6,day0
30-01-2024,08,PK,5031,100,3,0,0,0,192,day0
30-01-2024,08,PK,5031,150,1,0,0,0,1,day0
30-01-2024,08,PK,5031,200,1,0,0,0,2,day0
30-01-2024,08,PK,5031,300,2,1,0,0,11,day0
30-01-2024,08,PK,,100,1,0,0,0,1297,day0
30-01-2024,08,PK,,100,1,1,0,0,1,day0
30-01-2024,08,PK,,133,4,0,0,0,0,day0
30-01-2024,08,PK,,150,1,0,0,0,2,day0
30-01-2024,09,MM,2001,100,1,0,0,0,50378,day0
